ts_anchor,ts_target,past_pv,target
2025-03-04 17:15:00+08:00,2025-03-04 17:30:00+08:00,"[4193.0, 6393.0, 2926.0, 10641.0, 10933.667, 8846.333, 4947.3335, 3512.6667]",2440.3333
2025-03-04 17:30:00+08:00,2025-03-04 17:45:00+08:00,"[6393.0, 2926.0, 10641.0, 10933.667, 8846.333, 4947.3335, 3512.6667, 4666.0]",359.0
2025-03-04 17:45:00+08:00,2025-03-04 18:00:00+08:00,"[2926.0, 10641.0, 10933.667, 8846.333, 4947.3335, 3512.6667, 4666.0, 2440.3333]",35.333332
2025-03-05 09:15:00+08:00,2025-03-05 09:30:00+08:00,"[45.0, 147.66667, 127.0, 114.333336, 223.33333, 440.0, 799.6667, 803.0]",997.3333
2025-03-05 09:30:00+08:00,2025-03-05 09:45:00+08:00,"[147.66667, 127.0, 114.333336, 223.33333, 440.0, 799.6667, 803.0, 631.3333]",1172.3334
2025-03-05 09:45:00+08:00,2025-03-05 10:00:00+08:00,"[127.0, 114.333336, 223.33333, 440.0, 799.6667, 803.0, 631.3333, 997.3333]",1177.6666
2025-03-05 10:00:00+08:00,2025-03-05 10:15:00+08:00,"[114.333336, 223.33333, 440.0, 799.6667, 803.0, 631.3333, 997.3333, 1172.3334]",1888.3334
2025-03-05 10:15:00+08:00,2025-03-05 10:30:00+08:00,"[223.33333, 440.0, 799.6667, 803.0, 631.3333, 997.3333, 1172.3334, 1177.6666]",1985.3334
2025-03-05 10:30:00+08:00,2025-03-05 10:45:00+08:00,"[440.0, 799.6667, 803.0, 631.3333, 997.3333, 1172.3334, 1177.6666, 1888.3334]",2661.3333
2025-03-05 10:45:00+08:00,2025-03-05 11:00:00+08:00,"[799.6667, 803.0, 631.3333, 997.3333, 1172.3334, 1177.6666, 1888.3334, 1985.3334]",2645.6667
2025-03-05 11:00:00+08:00,2025-03-05 11:15:00+08:00,"[803.0, 631.3333, 997.3333, 1172.3334, 1177.6666, 1888.3334, 1985.3334, 2661.3333]",2930.3333
2025-03-05 11:15:00+08:00,2025-03-05 11:30:00+08:00,"[631.3333, 997.3333, 1172.3334, 1177.6666, 1888.3334, 1985.3334, 2661.3333, 2645.6667]",2587.6667
2025-03-05 11:30:00+08:00,2025-03-05 11:45:00+08:00,"[997.3333, 1172.3334, 1177.6666, 1888.3334, 1985.3334, 2661.3333, 2645.6667, 2930.3333]",1769.6666
2025-03-05 11:45:00+08:00,2025-03-05 12:00:00+08:00,"[1172.3334, 1177.6666, 1888.3334, 1985.3334, 2661.3333, 2645.6667, 2930.3333, 2587.6667]",2354.3333
2025-03-05 12:00:00+08:00,2025-03-05 12:15:00+08:00,"[1177.6666, 1888.3334, 1985.3334, 2661.3333, 2645.6667, 2930.3333, 2587.6667, 1769.6666]",2538.0
2025-03-05 12:15:00+08:00,2025-03-05 12:30:00+08:00,"[1888.3334, 1985.3334, 2661.3333, 2645.6667, 2930.3333, 2587.6667, 1769.6666, 2354.3333]",2650.3333
2025-03-05 12:30:00+08:00,2025-03-05 12:45:00+08:00,"[1985.3334, 2661.3333, 2645.6667, 2930.3333, 2587.6667, 1769.6666, 2354.3333, 2538.0]",2547.6667
2025-03-05 12:45:00+08:00,2025-03-05 13:00:00+08:00,"[2661.3333, 2645.6667, 2930.3333, 2587.6667, 1769.6666, 2354.3333, 2538.0, 2650.3333]",1897.6666
2025-03-05 13:00:00+08:00,2025-03-05 13:15:00+08:00,"[2645.6667, 2930.3333, 2587.6667, 1769.6666, 2354.3333, 2538.0, 2650.3333, 2547.6667]",2495.0
2025-03-05 13:15:00+08:00,2025-03-05 13:30:00+08:00,"[2930.3333, 2587.6667, 1769.6666, 2354.3333, 2538.0, 2650.3333, 2547.6667, 1897.6666]",2400.3333
2025-03-05 13:30:00+08:00,2025-03-05 13:45:00+08:00,"[2587.6667, 1769.6666, 2354.3333, 2538.0, 2650.3333, 2547.6667, 1897.6666, 2495.0]",2325.6667
2025-03-05 13:45:00+08:00,2025-03-05 14:00:00+08:00,"[1769.6666, 2354.3333, 2538.0, 2650.3333, 2547.6667, 1897.6666, 2495.0, 2400.3333]",2129.6667
2025-03-05 14:00:00+08:00,2025-03-05 14:15:00+08:00,"[2354.3333, 2538.0, 2650.3333, 2547.6667, 1897.6666, 2495.0, 2400.3333, 2325.6667]",2197.6667
2025-03-05 14:15:00+08:00,2025-03-05 14:30:00+08:00,"[2538.0, 2650.3333, 2547.6667, 1897.6666, 2495.0, 2400.3333, 2325.6667, 2129.6667]",2169.3333
2025-03-05 14:30:00+08:00,2025-03-05 14:45:00+08:00,"[2650.3333, 2547.6667, 1897.6666, 2495.0, 2400.3333, 2325.6667, 2129.6667, 2197.6667]",2934.6667
2025-03-05 14:45:00+08:00,2025-03-05 15:00:00+08:00,"[2547.6667, 1897.6666, 2495.0, 2400.3333, 2325.6667, 2129.6667, 2197.6667, 2169.3333]",1786.0
2025-03-05 15:00:00+08:00,2025-03-05 15:15:00+08:00,"[1897.6666, 2495.0, 2400.3333, 2325.6667, 2129.6667, 2197.6667, 2169.3333, 2934.6667]",1440.6666
2025-03-05 15:15:00+08:00,2025-03-05 15:30:00+08:00,"[2495.0, 2400.3333, 2325.6667, 2129.6667, 2197.6667, 2169.3333, 2934.6667, 1786.0]",1118.0
2025-03-05 15:30:00+08:00,2025-03-05 15:45:00+08:00,"[2400.3333, 2325.6667, 2129.6667, 2197.6667, 2169.3333, 2934.6667, 1786.0, 1440.6666]",864.6667
2025-03-05 15:45:00+08:00,2025-03-05 16:00:00+08:00,"[2325.6667, 2129.6667, 2197.6667, 2169.3333, 2934.6667, 1786.0, 1440.6666, 1118.0]",756.3333
2025-03-05 16:00:00+08:00,2025-03-05 16:15:00+08:00,"[2129.6667, 2197.6667, 2169.3333, 2934.6667, 1786.0, 1440.6666, 1118.0, 864.6667]",532.0
2025-03-05 16:15:00+08:00,2025-03-05 16:30:00+08:00,"[2197.6667, 2169.3333, 2934.6667, 1786.0, 1440.6666, 1118.0, 864.6667, 756.3333]",539.0
2025-03-05 16:30:00+08:00,2025-03-05 16:45:00+08:00,"[2169.3333, 2934.6667, 1786.0, 1440.6666, 1118.0, 864.6667, 756.3333, 532.0]",396.66666
2025-03-05 16:45:00+08:00,2025-03-05 17:00:00+08:00,"[2934.6667, 1786.0, 1440.6666, 1118.0, 864.6667, 756.3333, 532.0, 539.0]",354.33334
2025-03-05 17:00:00+08:00,2025-03-05 17:15:00+08:00,"[1786.0, 1440.6666, 1118.0, 864.6667, 756.3333, 532.0, 539.0, 396.66666]",101.0
2025-03-05 17:15:00+08:00,2025-03-05 17:30:00+08:00,"[1440.6666, 1118.0, 864.6667, 756.3333, 532.0, 539.0, 396.66666, 354.33334]",84.333336
2025-03-05 17:30:00+08:00,2025-03-05 17:45:00+08:00,"[1118.0, 864.6667, 756.3333, 532.0, 539.0, 396.66666, 354.33334, 101.0]",41.333332
2025-03-05 17:45:00+08:00,2025-03-05 18:00:00+08:00,"[864.6667, 756.3333, 532.0, 539.0, 396.66666, 354.33334, 101.0, 84.333336]",30.0
2025-03-06 09:00:00+08:00,2025-03-06 09:15:00+08:00,"[37.333332, 175.66667, 341.66666, 746.6667, 1388.0, 908.6667, 561.0, 613.3333]",2229.3333
2025-03-06 09:15:00+08:00,2025-03-06 09:30:00+08:00,"[175.66667, 341.66666, 746.6667, 1388.0, 908.6667, 561.0, 613.3333, 1052.6666]",2645.6667
2025-03-06 09:30:00+08:00,2025-03-06 09:45:00+08:00,"[341.66666, 746.6667, 1388.0, 908.6667, 561.0, 613.3333, 1052.6666, 2229.3333]",3209.0
2025-03-06 09:45:00+08:00,2025-03-06 10:00:00+08:00,"[746.6667, 1388.0, 908.6667, 561.0, 613.3333, 1052.6666, 2229.3333, 2645.6667]",4252.0
2025-03-06 10:00:00+08:00,2025-03-06 10:15:00+08:00,"[1388.0, 908.6667, 561.0, 613.3333, 1052.6666, 2229.3333, 2645.6667, 3209.0]",4179.6665
2025-03-06 10:15:00+08:00,2025-03-06 10:30:00+08:00,"[908.6667, 561.0, 613.3333, 1052.6666, 2229.3333, 2645.6667, 3209.0, 4252.0]",4594.3335
2025-03-06 10:30:00+08:00,2025-03-06 10:45:00+08:00,"[561.0, 613.3333, 1052.6666, 2229.3333, 2645.6667, 3209.0, 4252.0, 4179.6665]",5164.6665
2025-03-06 10:45:00+08:00,2025-03-06 11:00:00+08:00,"[613.3333, 1052.6666, 2229.3333, 2645.6667, 3209.0, 4252.0, 4179.6665, 4594.3335]",6245.6665
2025-03-06 11:00:00+08:00,2025-03-06 11:15:00+08:00,"[1052.6666, 2229.3333, 2645.6667, 3209.0, 4252.0, 4179.6665, 4594.3335, 5164.6665]",6567.6665
2025-03-06 11:15:00+08:00,2025-03-06 11:30:00+08:00,"[2229.3333, 2645.6667, 3209.0, 4252.0, 4179.6665, 4594.3335, 5164.6665, 6245.6665]",5395.3335
2025-03-06 11:30:00+08:00,2025-03-06 11:45:00+08:00,"[2645.6667, 3209.0, 4252.0, 4179.6665, 4594.3335, 5164.6665, 6245.6665, 6567.6665]",6789.0
2025-03-06 11:45:00+08:00,2025-03-06 12:00:00+08:00,"[3209.0, 4252.0, 4179.6665, 4594.3335, 5164.6665, 6245.6665, 6567.6665, 5395.3335]",10505.667
2025-03-06 12:00:00+08:00,2025-03-06 12:15:00+08:00,"[4252.0, 4179.6665, 4594.3335, 5164.6665, 6245.6665, 6567.6665, 5395.3335, 6789.0]",14886.333
2025-03-06 12:15:00+08:00,2025-03-06 12:30:00+08:00,"[4179.6665, 4594.3335, 5164.6665, 6245.6665, 6567.6665, 5395.3335, 6789.0, 10505.667]",14853.667
2025-03-06 12:30:00+08:00,2025-03-06 12:45:00+08:00,"[4594.3335, 5164.6665, 6245.6665, 6567.6665, 5395.3335, 6789.0, 10505.667, 14886.333]",11800.667
2025-03-06 12:45:00+08:00,2025-03-06 13:00:00+08:00,"[5164.6665, 6245.6665, 6567.6665, 5395.3335, 6789.0, 10505.667, 14886.333, 14853.667]",8571.667
2025-03-06 13:00:00+08:00,2025-03-06 13:15:00+08:00,"[6245.6665, 6567.6665, 5395.3335, 6789.0, 10505.667, 14886.333, 14853.667, 11800.667]",7441.3335
2025-03-06 13:15:00+08:00,2025-03-06 13:30:00+08:00,"[6567.6665, 5395.3335, 6789.0, 10505.667, 14886.333, 14853.667, 11800.667, 8571.667]",6642.3335
2025-03-06 13:30:00+08:00,2025-03-06 13:45:00+08:00,"[5395.3335, 6789.0, 10505.667, 14886.333, 14853.667, 11800.667, 8571.667, 7441.3335]",9281.0
2025-03-06 13:45:00+08:00,2025-03-06 14:00:00+08:00,"[6789.0, 10505.667, 14886.333, 14853.667, 11800.667, 8571.667, 7441.3335, 6642.3335]",9931.333
2025-03-06 14:00:00+08:00,2025-03-06 14:15:00+08:00,"[10505.667, 14886.333, 14853.667, 11800.667, 8571.667, 7441.3335, 6642.3335, 9281.0]",11531.0
2025-03-06 14:15:00+08:00,2025-03-06 14:30:00+08:00,"[14886.333, 14853.667, 11800.667, 8571.667, 7441.3335, 6642.3335, 9281.0, 9931.333]",12050.0
2025-03-06 14:30:00+08:00,2025-03-06 14:45:00+08:00,"[14853.667, 11800.667, 8571.667, 7441.3335, 6642.3335, 9281.0, 9931.333, 11531.0]",6831.0
2025-03-06 14:45:00+08:00,2025-03-06 15:00:00+08:00,"[11800.667, 8571.667, 7441.3335, 6642.3335, 9281.0, 9931.333, 11531.0, 12050.0]",6253.0
2025-03-06 15:00:00+08:00,2025-03-06 15:15:00+08:00,"[8571.667, 7441.3335, 6642.3335, 9281.0, 9931.333, 11531.0, 12050.0, 6831.0]",8118.6665
2025-03-06 15:15:00+08:00,2025-03-06 15:30:00+08:00,"[7441.3335, 6642.3335, 9281.0, 9931.333, 11531.0, 12050.0, 6831.0, 6253.0]",6459.6665
2025-03-06 15:30:00+08:00,2025-03-06 15:45:00+08:00,"[6642.3335, 9281.0, 9931.333, 11531.0, 12050.0, 6831.0, 6253.0, 8118.6665]",4497.0
2025-03-06 15:45:00+08:00,2025-03-06 16:00:00+08:00,"[9281.0, 9931.333, 11531.0, 12050.0, 6831.0, 6253.0, 8118.6665, 6459.6665]",4601.3335
2025-03-06 16:00:00+08:00,2025-03-06 16:15:00+08:00,"[9931.333, 11531.0, 12050.0, 6831.0, 6253.0, 8118.6665, 6459.6665, 4497.0]",3626.3333
2025-03-06 16:15:00+08:00,2025-03-06 16:30:00+08:00,"[11531.0, 12050.0, 6831.0, 6253.0, 8118.6665, 6459.6665, 4497.0, 4601.3335]",2353.3333
2025-03-06 16:30:00+08:00,2025-03-06 16:45:00+08:00,"[12050.0, 6831.0, 6253.0, 8118.6665, 6459.6665, 4497.0, 4601.3335, 3626.3333]",1875.6666
2025-03-06 16:45:00+08:00,2025-03-06 17:00:00+08:00,"[6831.0, 6253.0, 8118.6665, 6459.6665, 4497.0, 4601.3335, 3626.3333, 2353.3333]",2114.0
2025-03-06 17:00:00+08:00,2025-03-06 17:15:00+08:00,"[6253.0, 8118.6665, 6459.6665, 4497.0, 4601.3335, 3626.3333, 2353.3333, 1875.6666]",2453.6667
2025-03-06 17:15:00+08:00,2025-03-06 17:30:00+08:00,"[8118.6665, 6459.6665, 4497.0, 4601.3335, 3626.3333, 2353.3333, 1875.6666, 2114.0]",870.6667
2025-03-06 17:30:00+08:00,2025-03-06 17:45:00+08:00,"[6459.6665, 4497.0, 4601.3335, 3626.3333, 2353.3333, 1875.6666, 2114.0, 2453.6667]",227.33333
2025-03-06 17:45:00+08:00,2025-03-06 18:00:00+08:00,"[4497.0, 4601.3335, 3626.3333, 2353.3333, 1875.6666, 2114.0, 2453.6667, 870.6667]",93.0
2025-03-07 08:45:00+08:00,2025-03-07 09:00:00+08:00,"[54.666668, 168.66667, 392.0, 1018.6667, 2157.3333, 2700.0, 2727.6667, 3849.0]",5050.6665
2025-03-07 09:00:00+08:00,2025-03-07 09:15:00+08:00,"[168.66667, 392.0, 1018.6667, 2157.3333, 2700.0, 2727.6667, 3849.0, 2670.0]",7907.0
2025-03-07 09:15:00+08:00,2025-03-07 09:30:00+08:00,"[392.0, 1018.6667, 2157.3333, 2700.0, 2727.6667, 3849.0, 2670.0, 5050.6665]",2674.0
2025-03-07 09:30:00+08:00,2025-03-07 09:45:00+08:00,"[1018.6667, 2157.3333, 2700.0, 2727.6667, 3849.0, 2670.0, 5050.6665, 7907.0]",5005.3335
2025-03-07 09:45:00+08:00,2025-03-07 10:00:00+08:00,"[2157.3333, 2700.0, 2727.6667, 3849.0, 2670.0, 5050.6665, 7907.0, 2674.0]",7033.3335
2025-03-07 10:00:00+08:00,2025-03-07 10:15:00+08:00,"[2700.0, 2727.6667, 3849.0, 2670.0, 5050.6665, 7907.0, 2674.0, 5005.3335]",5243.6665
2025-03-07 10:15:00+08:00,2025-03-07 10:30:00+08:00,"[2727.6667, 3849.0, 2670.0, 5050.6665, 7907.0, 2674.0, 5005.3335, 7033.3335]",6634.0
2025-03-07 10:30:00+08:00,2025-03-07 10:45:00+08:00,"[3849.0, 2670.0, 5050.6665, 7907.0, 2674.0, 5005.3335, 7033.3335, 5243.6665]",5088.6665
2025-03-07 10:45:00+08:00,2025-03-07 11:00:00+08:00,"[2670.0, 5050.6665, 7907.0, 2674.0, 5005.3335, 7033.3335, 5243.6665, 6634.0]",6905.0
2025-03-07 11:00:00+08:00,2025-03-07 11:15:00+08:00,"[5050.6665, 7907.0, 2674.0, 5005.3335, 7033.3335, 5243.6665, 6634.0, 5088.6665]",6806.6665
2025-03-07 11:15:00+08:00,2025-03-07 11:30:00+08:00,"[7907.0, 2674.0, 5005.3335, 7033.3335, 5243.6665, 6634.0, 5088.6665, 6905.0]",8082.3335
2025-03-07 11:30:00+08:00,2025-03-07 11:45:00+08:00,"[2674.0, 5005.3335, 7033.3335, 5243.6665, 6634.0, 5088.6665, 6905.0, 6806.6665]",6173.6665
2025-03-07 11:45:00+08:00,2025-03-07 12:00:00+08:00,"[5005.3335, 7033.3335, 5243.6665, 6634.0, 5088.6665, 6905.0, 6806.6665, 8082.3335]",7997.3335
2025-03-07 12:00:00+08:00,2025-03-07 12:15:00+08:00,"[7033.3335, 5243.6665, 6634.0, 5088.6665, 6905.0, 6806.6665, 8082.3335, 6173.6665]",9015.333
2025-03-07 12:15:00+08:00,2025-03-07 12:30:00+08:00,"[5243.6665, 6634.0, 5088.6665, 6905.0, 6806.6665, 8082.3335, 6173.6665, 7997.3335]",10854.333
2025-03-07 12:30:00+08:00,2025-03-07 12:45:00+08:00,"[6634.0, 5088.6665, 6905.0, 6806.6665, 8082.3335, 6173.6665, 7997.3335, 9015.333]",16153.333
2025-03-07 12:45:00+08:00,2025-03-07 13:00:00+08:00,"[5088.6665, 6905.0, 6806.6665, 8082.3335, 6173.6665, 7997.3335, 9015.333, 10854.333]",8495.0
2025-03-07 13:00:00+08:00,2025-03-07 13:15:00+08:00,"[6905.0, 6806.6665, 8082.3335, 6173.6665, 7997.3335, 9015.333, 10854.333, 16153.333]",16187.333
2025-03-07 13:15:00+08:00,2025-03-07 13:30:00+08:00,"[6806.6665, 8082.3335, 6173.6665, 7997.3335, 9015.333, 10854.333, 16153.333, 8495.0]",12809.0
2025-03-07 13:30:00+08:00,2025-03-07 13:45:00+08:00,"[8082.3335, 6173.6665, 7997.3335, 9015.333, 10854.333, 16153.333, 8495.0, 16187.333]",6573.3335
2025-03-07 13:45:00+08:00,2025-03-07 14:00:00+08:00,"[6173.6665, 7997.3335, 9015.333, 10854.333, 16153.333, 8495.0, 16187.333, 12809.0]",6112.0
2025-03-07 14:00:00+08:00,2025-03-07 14:15:00+08:00,"[7997.3335, 9015.333, 10854.333, 16153.333, 8495.0, 16187.333, 12809.0, 6573.3335]",9909.667
2025-03-07 14:15:00+08:00,2025-03-07 14:30:00+08:00,"[9015.333, 10854.333, 16153.333, 8495.0, 16187.333, 12809.0, 6573.3335, 6112.0]",8804.667
2025-03-07 14:30:00+08:00,2025-03-07 14:45:00+08:00,"[10854.333, 16153.333, 8495.0, 16187.333, 12809.0, 6573.3335, 6112.0, 9909.667]",6369.6665
2025-03-07 14:45:00+08:00,2025-03-07 15:00:00+08:00,"[16153.333, 8495.0, 16187.333, 12809.0, 6573.3335, 6112.0, 9909.667, 8804.667]",8717.333
2025-03-07 15:00:00+08:00,2025-03-07 15:15:00+08:00,"[8495.0, 16187.333, 12809.0, 6573.3335, 6112.0, 9909.667, 8804.667, 6369.6665]",7139.3335
2025-03-07 15:15:00+08:00,2025-03-07 15:30:00+08:00,"[16187.333, 12809.0, 6573.3335, 6112.0, 9909.667, 8804.667, 6369.6665, 8717.333]",5526.0
2025-03-07 15:30:00+08:00,2025-03-07 15:45:00+08:00,"[12809.0, 6573.3335, 6112.0, 9909.667, 8804.667, 6369.6665, 8717.333, 7139.3335]",2692.3333
2025-03-07 15:45:00+08:00,2025-03-07 16:00:00+08:00,"[6573.3335, 6112.0, 9909.667, 8804.667, 6369.6665, 8717.333, 7139.3335, 5526.0]",1515.6666
2025-03-07 16:00:00+08:00,2025-03-07 16:15:00+08:00,"[6112.0, 9909.667, 8804.667, 6369.6665, 8717.333, 7139.3335, 5526.0, 2692.3333]",1284.3334
2025-03-07 16:15:00+08:00,2025-03-07 16:30:00+08:00,"[9909.667, 8804.667, 6369.6665, 8717.333, 7139.3335, 5526.0, 2692.3333, 1515.6666]",1935.3334
2025-03-07 16:30:00+08:00,2025-03-07 16:45:00+08:00,"[8804.667, 6369.6665, 8717.333, 7139.3335, 5526.0, 2692.3333, 1515.6666, 1284.3334]",2069.6667
2025-03-07 16:45:00+08:00,2025-03-07 17:00:00+08:00,"[6369.6665, 8717.333, 7139.3335, 5526.0, 2692.3333, 1515.6666, 1284.3334, 1935.3334]",2177.6667
2025-03-07 17:00:00+08:00,2025-03-07 17:15:00+08:00,"[8717.333, 7139.3335, 5526.0, 2692.3333, 1515.6666, 1284.3334, 1935.3334, 2069.6667]",1269.3334
2025-03-07 17:15:00+08:00,2025-03-07 17:30:00+08:00,"[7139.3335, 5526.0, 2692.3333, 1515.6666, 1284.3334, 1935.3334, 2069.6667, 2177.6667]",778.0
2025-03-07 17:30:00+08:00,2025-03-07 17:45:00+08:00,"[5526.0, 2692.3333, 1515.6666, 1284.3334, 1935.3334, 2069.6667, 2177.6667, 1269.3334]",245.66667
2025-03-07 17:45:00+08:00,2025-03-07 18:00:00+08:00,"[2692.3333, 1515.6666, 1284.3334, 1935.3334, 2069.6667, 2177.6667, 1269.3334, 778.0]",4.0
2025-03-08 08:45:00+08:00,2025-03-08 09:00:00+08:00,"[150.0, 523.6667, 1081.6666, 2740.0, 3969.6667, 6245.0, 7132.0, 9022.333]",9031.333
2025-03-08 09:00:00+08:00,2025-03-08 09:15:00+08:00,"[523.6667, 1081.6666, 2740.0, 3969.6667, 6245.0, 7132.0, 9022.333, 9012.333]",14399.0
2025-03-08 09:15:00+08:00,2025-03-08 09:30:00+08:00,"[1081.6666, 2740.0, 3969.6667, 6245.0, 7132.0, 9022.333, 9012.333, 9031.333]",20655.666
2025-03-08 09:30:00+08:00,2025-03-08 09:45:00+08:00,"[2740.0, 3969.6667, 6245.0, 7132.0, 9022.333, 9012.333, 9031.333, 14399.0]",19375.334
2025-03-08 09:45:00+08:00,2025-03-08 10:00:00+08:00,"[3969.6667, 6245.0, 7132.0, 9022.333, 9012.333, 9031.333, 14399.0, 20655.666]",14788.667
2025-03-08 10:00:00+08:00,2025-03-08 10:15:00+08:00,"[6245.0, 7132.0, 9022.333, 9012.333, 9031.333, 14399.0, 20655.666, 19375.334]",10858.0
2025-03-08 10:15:00+08:00,2025-03-08 10:30:00+08:00,"[7132.0, 9022.333, 9012.333, 9031.333, 14399.0, 20655.666, 19375.334, 14788.667]",12925.667
2025-03-08 10:30:00+08:00,2025-03-08 10:45:00+08:00,"[9022.333, 9012.333, 9031.333, 14399.0, 20655.666, 19375.334, 14788.667, 10858.0]",14466.667
2025-03-08 10:45:00+08:00,2025-03-08 11:00:00+08:00,"[9012.333, 9031.333, 14399.0, 20655.666, 19375.334, 14788.667, 10858.0, 12925.667]",21052.334
2025-03-08 11:00:00+08:00,2025-03-08 11:15:00+08:00,"[9031.333, 14399.0, 20655.666, 19375.334, 14788.667, 10858.0, 12925.667, 14466.667]",31148.666
2025-03-08 11:15:00+08:00,2025-03-08 11:30:00+08:00,"[14399.0, 20655.666, 19375.334, 14788.667, 10858.0, 12925.667, 14466.667, 21052.334]",32240.0
2025-03-08 11:30:00+08:00,2025-03-08 11:45:00+08:00,"[20655.666, 19375.334, 14788.667, 10858.0, 12925.667, 14466.667, 21052.334, 31148.666]",27438.334
2025-03-08 11:45:00+08:00,2025-03-08 12:00:00+08:00,"[19375.334, 14788.667, 10858.0, 12925.667, 14466.667, 21052.334, 31148.666, 32240.0]",27846.334
2025-03-08 12:00:00+08:00,2025-03-08 12:15:00+08:00,"[14788.667, 10858.0, 12925.667, 14466.667, 21052.334, 31148.666, 32240.0, 27438.334]",30131.334
2025-03-08 12:15:00+08:00,2025-03-08 12:30:00+08:00,"[10858.0, 12925.667, 14466.667, 21052.334, 31148.666, 32240.0, 27438.334, 27846.334]",35389.332
2025-03-08 12:30:00+08:00,2025-03-08 12:45:00+08:00,"[12925.667, 14466.667, 21052.334, 31148.666, 32240.0, 27438.334, 27846.334, 30131.334]",37274.668
2025-03-08 12:45:00+08:00,2025-03-08 13:00:00+08:00,"[14466.667, 21052.334, 31148.666, 32240.0, 27438.334, 27846.334, 30131.334, 35389.332]",35123.668
2025-03-08 13:00:00+08:00,2025-03-08 13:15:00+08:00,"[21052.334, 31148.666, 32240.0, 27438.334, 27846.334, 30131.334, 35389.332, 37274.668]",35785.0
2025-03-08 13:15:00+08:00,2025-03-08 13:30:00+08:00,"[31148.666, 32240.0, 27438.334, 27846.334, 30131.334, 35389.332, 37274.668, 35123.668]",34410.0
2025-03-08 13:30:00+08:00,2025-03-08 13:45:00+08:00,"[32240.0, 27438.334, 27846.334, 30131.334, 35389.332, 37274.668, 35123.668, 35785.0]",42686.668
2025-03-08 13:45:00+08:00,2025-03-08 14:00:00+08:00,"[27438.334, 27846.334, 30131.334, 35389.332, 37274.668, 35123.668, 35785.0, 34410.0]",39401.0
2025-03-08 14:00:00+08:00,2025-03-08 14:15:00+08:00,"[27846.334, 30131.334, 35389.332, 37274.668, 35123.668, 35785.0, 34410.0, 42686.668]",38914.0
2025-03-08 14:15:00+08:00,2025-03-08 14:30:00+08:00,"[30131.334, 35389.332, 37274.668, 35123.668, 35785.0, 34410.0, 42686.668, 39401.0]",37409.668
2025-03-08 14:30:00+08:00,2025-03-08 14:45:00+08:00,"[35389.332, 37274.668, 35123.668, 35785.0, 34410.0, 42686.668, 39401.0, 38914.0]",34772.668
2025-03-08 14:45:00+08:00,2025-03-08 15:00:00+08:00,"[37274.668, 35123.668, 35785.0, 34410.0, 42686.668, 39401.0, 38914.0, 37409.668]",32751.334
2025-03-08 15:00:00+08:00,2025-03-08 15:15:00+08:00,"[35123.668, 35785.0, 34410.0, 42686.668, 39401.0, 38914.0, 37409.668, 34772.668]",30171.0
2025-03-08 15:15:00+08:00,2025-03-08 15:30:00+08:00,"[35785.0, 34410.0, 42686.668, 39401.0, 38914.0, 37409.668, 34772.668, 32751.334]",26836.334
2025-03-08 15:30:00+08:00,2025-03-08 15:45:00+08:00,"[34410.0, 42686.668, 39401.0, 38914.0, 37409.668, 34772.668, 32751.334, 30171.0]",18833.0
2025-03-08 15:45:00+08:00,2025-03-08 16:00:00+08:00,"[42686.668, 39401.0, 38914.0, 37409.668, 34772.668, 32751.334, 30171.0, 26836.334]",14074.667
2025-03-08 16:00:00+08:00,2025-03-08 16:15:00+08:00,"[39401.0, 38914.0, 37409.668, 34772.668, 32751.334, 30171.0, 26836.334, 18833.0]",10478.333
2025-03-08 16:15:00+08:00,2025-03-08 16:30:00+08:00,"[38914.0, 37409.668, 34772.668, 32751.334, 30171.0, 26836.334, 18833.0, 14074.667]",11626.0
2025-03-08 16:30:00+08:00,2025-03-08 16:45:00+08:00,"[37409.668, 34772.668, 32751.334, 30171.0, 26836.334, 18833.0, 14074.667, 10478.333]",12286.667
2025-03-08 16:45:00+08:00,2025-03-08 17:00:00+08:00,"[34772.668, 32751.334, 30171.0, 26836.334, 18833.0, 14074.667, 10478.333, 11626.0]",7180.0
2025-03-08 17:00:00+08:00,2025-03-08 17:15:00+08:00,"[32751.334, 30171.0, 26836.334, 18833.0, 14074.667, 10478.333, 11626.0, 12286.667]",4258.0
2025-03-08 17:15:00+08:00,2025-03-08 17:30:00+08:00,"[30171.0, 26836.334, 18833.0, 14074.667, 10478.333, 11626.0, 12286.667, 7180.0]",2789.6667
2025-03-08 17:30:00+08:00,2025-03-08 17:45:00+08:00,"[26836.334, 18833.0, 14074.667, 10478.333, 11626.0, 12286.667, 7180.0, 4258.0]",2032.3334
2025-03-08 17:45:00+08:00,2025-03-08 18:00:00+08:00,"[18833.0, 14074.667, 10478.333, 11626.0, 12286.667, 7180.0, 4258.0, 2789.6667]",955.6667
2025-03-08 18:00:00+08:00,2025-03-08 18:15:00+08:00,"[14074.667, 10478.333, 11626.0, 12286.667, 7180.0, 4258.0, 2789.6667, 2032.3334]",133.33333
2025-03-09 08:30:00+08:00,2025-03-09 08:45:00+08:00,"[54.666668, 725.3333, 2061.3333, 3896.0, 6181.6665, 9313.333, 12494.333, 12891.0]",21549.334
2025-03-09 08:45:00+08:00,2025-03-09 09:00:00+08:00,"[725.3333, 2061.3333, 3896.0, 6181.6665, 9313.333, 12494.333, 12891.0, 18472.334]",24611.666
